TIER,VETERAN,WINS,REQUEST_REGION,INACTIVE,HOTSTREAK,QUEUE,LOSSES,FRESHBLOOD,SUMMONERNAME,LEAGUEPOINTS
MASTER,FALSE,62,euw1,FALSE,FALSE,RANKED_SOLO_5x5,25,TRUE,Kawai Akali,24
MASTER,FALSE,198,euw1,FALSE,FALSE,RANKED_SOLO_5x5,163,FALSE,arthasic1,264
MASTER,FALSE,139,euw1,FALSE,FALSE,RANKED_SOLO_5x5,136,FALSE,LinGwenn,121
MASTER,FALSE,417,euw1,FALSE,FALSE,RANKED_SOLO_5x5,393,TRUE,Further 5,73
MASTER,FALSE,444,euw1,FALSE,FALSE,RANKED_SOLO_5x5,409,TRUE,Underhylermanden,14
MASTER,FALSE,209,euw1,FALSE,TRUE,RANKED_SOLO_5x5,183,TRUE,wodkawi,1
MASTER,TRUE,221,euw1,FALSE,FALSE,RANKED_SOLO_5x5,204,FALSE,Pompelmoes,85
MASTER,TRUE,975,euw1,FALSE,FALSE,RANKED_SOLO_5x5,964,FALSE,mask on chat off,255
MASTER,FALSE,548,euw1,FALSE,FALSE,RANKED_SOLO_5x5,537,FALSE,JuggeΓnaut,0
MASTER,FALSE,205,euw1,FALSE,FALSE,RANKED_SOLO_5x5,195,TRUE,Used to be Khema,0
MASTER,TRUE,247,euw1,FALSE,TRUE,RANKED_SOLO_5x5,206,FALSE,nujabes son,232
MASTER,FALSE,504,euw1,FALSE,TRUE,RANKED_SOLO_5x5,503,TRUE,Ryäñ,14
MASTER,FALSE,206,euw1,FALSE,FALSE,RANKED_SOLO_5x5,180,FALSE,BenRed1cFyFazan,230
MASTER,FALSE,75,euw1,FALSE,FALSE,RANKED_SOLO_5x5,51,FALSE,Scheermat,159
MASTER,FALSE,151,euw1,FALSE,FALSE,RANKED_SOLO_5x5,124,TRUE,kamiyada,1
MASTER,FALSE,72,euw1,FALSE,FALSE,RANKED_SOLO_5x5,59,FALSE,Im not a girI,186
MASTER,FALSE,692,euw1,FALSE,FALSE,RANKED_SOLO_5x5,637,FALSE,4lgerie,12
MASTER,FALSE,133,euw1,FALSE,FALSE,RANKED_SOLO_5x5,128,FALSE,Dumdiddydumbo,36
MASTER,TRUE,647,euw1,FALSE,TRUE,RANKED_SOLO_5x5,619,FALSE,Mistil,450
MASTER,TRUE,580,euw1,FALSE,FALSE,RANKED_SOLO_5x5,581,FALSE,Diversión,41
MASTER,TRUE,198,euw1,FALSE,FALSE,RANKED_SOLO_5x5,180,FALSE,lnferiorities,345
MASTER,FALSE,308,euw1,FALSE,TRUE,RANKED_SOLO_5x5,306,FALSE,Madame Destiny,119
MASTER,FALSE,207,euw1,FALSE,FALSE,RANKED_SOLO_5x5,165,FALSE,BeS Dizzle,169
MASTER,FALSE,204,euw1,FALSE,FALSE,RANKED_SOLO_5x5,173,TRUE,Princess Qiyana,16
MASTER,TRUE,254,euw1,FALSE,TRUE,RANKED_SOLO_5x5,235,FALSE,ItzAlone ,222
MASTER,FALSE,260,euw1,FALSE,FALSE,RANKED_SOLO_5x5,257,FALSE,JDG LokéN,67
MASTER,FALSE,266,euw1,FALSE,FALSE,RANKED_SOLO_5x5,236,TRUE,Toodirty,0
MASTER,FALSE,268,euw1,FALSE,FALSE,RANKED_SOLO_5x5,225,FALSE,TheXantor,85
MASTER,FALSE,193,euw1,FALSE,FALSE,RANKED_SOLO_5x5,188,FALSE,Zedophilé,260
MASTER,FALSE,292,euw1,FALSE,FALSE,RANKED_SOLO_5x5,264,FALSE,SEEK DlSCOMFORT,126
MASTER,FALSE,164,euw1,FALSE,TRUE,RANKED_SOLO_5x5,119,TRUE,VopixHD,82
MASTER,FALSE,96,euw1,FALSE,FALSE,RANKED_SOLO_5x5,84,TRUE,Εagle,48
MASTER,FALSE,283,euw1,FALSE,FALSE,RANKED_SOLO_5x5,250,FALSE,ThatsMyGromp,228
MASTER,FALSE,563,euw1,FALSE,TRUE,RANKED_SOLO_5x5,537,TRUE,Lord CC,1
MASTER,FALSE,140,euw1,FALSE,FALSE,RANKED_SOLO_5x5,127,FALSE,Defleck,126
MASTER,FALSE,174,euw1,FALSE,TRUE,RANKED_SOLO_5x5,156,FALSE,KobiBear,218
MASTER,FALSE,264,euw1,FALSE,FALSE,RANKED_SOLO_5x5,222,TRUE,theFFM,0
MASTER,FALSE,458,euw1,FALSE,FALSE,RANKED_SOLO_5x5,436,FALSE,ZD1,18
MASTER,FALSE,240,euw1,FALSE,TRUE,RANKED_SOLO_5x5,215,TRUE,shotta flow 6,1
MASTER,TRUE,151,euw1,FALSE,FALSE,RANKED_SOLO_5x5,129,FALSE,Talamasca,292
MASTER,FALSE,93,euw1,FALSE,FALSE,RANKED_SOLO_5x5,79,FALSE,Heímerdinger Bot,45
MASTER,FALSE,313,euw1,FALSE,FALSE,RANKED_SOLO_5x5,302,FALSE,Doctor weed,125
MASTER,FALSE,122,euw1,FALSE,FALSE,RANKED_SOLO_5x5,95,TRUE,Edward Sheffield,34
MASTER,TRUE,224,euw1,FALSE,FALSE,RANKED_SOLO_5x5,228,FALSE,Young Wunna,12
MASTER,FALSE,382,euw1,FALSE,TRUE,RANKED_SOLO_5x5,364,TRUE,Madzzz,1
MASTER,FALSE,334,euw1,FALSE,FALSE,RANKED_SOLO_5x5,315,TRUE,reformedxxxF,0
MASTER,TRUE,197,euw1,FALSE,FALSE,RANKED_SOLO_5x5,174,FALSE,TheGugaJeans,430
MASTER,FALSE,237,euw1,FALSE,TRUE,RANKED_SOLO_5x5,196,FALSE,HGS Xalgier,56
MASTER,TRUE,208,euw1,FALSE,FALSE,RANKED_SOLO_5x5,201,FALSE,CR DarkRaither,270
MASTER,FALSE,165,euw1,FALSE,FALSE,RANKED_SOLO_5x5,164,FALSE,Cöconut Farmer,104
MASTER,FALSE,315,euw1,FALSE,TRUE,RANKED_SOLO_5x5,311,FALSE,Helboy77,91
MASTER,FALSE,76,euw1,FALSE,FALSE,RANKED_SOLO_5x5,53,FALSE,JyuViôleGrace,156
MASTER,FALSE,388,euw1,FALSE,FALSE,RANKED_SOLO_5x5,371,TRUE,Zelliet,22
MASTER,FALSE,274,euw1,FALSE,TRUE,RANKED_SOLO_5x5,252,FALSE,NN SereK,131
MASTER,FALSE,299,euw1,FALSE,FALSE,RANKED_SOLO_5x5,273,TRUE,hallaloeja,26
MASTER,FALSE,407,euw1,FALSE,FALSE,RANKED_SOLO_5x5,366,FALSE,Zelkova Serrata,122
MASTER,FALSE,37,euw1,FALSE,FALSE,RANKED_SOLO_5x5,26,TRUE,IdźWMokradła,62
MASTER,FALSE,472,euw1,FALSE,FALSE,RANKED_SOLO_5x5,438,TRUE,VDS Scarab,51
MASTER,FALSE,300,euw1,FALSE,FALSE,RANKED_SOLO_5x5,277,FALSE,velja fanboy,31
MASTER,TRUE,171,euw1,FALSE,FALSE,RANKED_SOLO_5x5,167,FALSE,BRW Efan,88
MASTER,TRUE,284,euw1,FALSE,TRUE,RANKED_SOLO_5x5,259,FALSE,Carnagε,354
MASTER,FALSE,123,euw1,FALSE,FALSE,RANKED_SOLO_5x5,90,TRUE,lfedb,1
MASTER,FALSE,342,euw1,FALSE,TRUE,RANKED_SOLO_5x5,303,FALSE,Korju,16
MASTER,FALSE,63,euw1,FALSE,FALSE,RANKED_SOLO_5x5,55,TRUE,Βrøndum,237
MASTER,TRUE,166,euw1,FALSE,FALSE,RANKED_SOLO_5x5,161,FALSE,Disco Tobiaszek,284
MASTER,FALSE,334,euw1,FALSE,TRUE,RANKED_SOLO_5x5,282,FALSE,made in heavenn,66
MASTER,TRUE,135,euw1,FALSE,FALSE,RANKED_SOLO_5x5,112,FALSE,8roda,223
MASTER,FALSE,216,euw1,FALSE,FALSE,RANKED_SOLO_5x5,219,FALSE,Èver His Servant,24
MASTER,FALSE,284,euw1,FALSE,FALSE,RANKED_SOLO_5x5,236,TRUE,Iobellan,4
MASTER,FALSE,322,euw1,FALSE,FALSE,RANKED_SOLO_5x5,322,FALSE,Bôlt,101
MASTER,TRUE,451,euw1,FALSE,FALSE,RANKED_SOLO_5x5,411,FALSE,Sink,212
MASTER,TRUE,424,euw1,FALSE,FALSE,RANKED_SOLO_5x5,384,FALSE,FeedBack3,36
MASTER,TRUE,188,euw1,FALSE,FALSE,RANKED_SOLO_5x5,167,FALSE,zeph xo,51
MASTER,TRUE,518,euw1,FALSE,FALSE,RANKED_SOLO_5x5,513,FALSE,Alfa Bet,254
MASTER,FALSE,170,euw1,FALSE,FALSE,RANKED_SOLO_5x5,150,FALSE,Rafflees,59
MASTER,FALSE,218,euw1,FALSE,TRUE,RANKED_SOLO_5x5,157,FALSE,Blümchen,71
MASTER,FALSE,346,euw1,FALSE,FALSE,RANKED_SOLO_5x5,338,TRUE,Freeze CorleYone,42
MASTER,TRUE,371,euw1,FALSE,TRUE,RANKED_SOLO_5x5,364,FALSE,Nathell,223
MASTER,FALSE,91,euw1,FALSE,FALSE,RANKED_SOLO_5x5,80,FALSE,Hewlet Packard,103
MASTER,FALSE,97,euw1,FALSE,FALSE,RANKED_SOLO_5x5,62,FALSE,amazingworld542,0
MASTER,TRUE,244,euw1,FALSE,FALSE,RANKED_SOLO_5x5,236,FALSE,ECF Westlander,259
MASTER,FALSE,573,euw1,FALSE,TRUE,RANKED_SOLO_5x5,563,FALSE,JG CHIEF,258
MASTER,FALSE,88,euw1,FALSE,FALSE,RANKED_SOLO_5x5,77,FALSE,FORSLUND,149
MASTER,TRUE,510,euw1,FALSE,FALSE,RANKED_SOLO_5x5,486,FALSE,Eternal Misery,213
MASTER,TRUE,94,euw1,FALSE,FALSE,RANKED_SOLO_5x5,78,FALSE,Jeongmin Kim,129
MASTER,FALSE,316,euw1,FALSE,FALSE,RANKED_SOLO_5x5,297,TRUE,UNCUŁUS,16
MASTER,TRUE,302,euw1,FALSE,FALSE,RANKED_SOLO_5x5,293,FALSE,Fixed Silons,166
MASTER,FALSE,477,euw1,FALSE,FALSE,RANKED_SOLO_5x5,461,TRUE,mr poIska,485
MASTER,TRUE,489,euw1,FALSE,FALSE,RANKED_SOLO_5x5,458,FALSE,Papa Jojό,229
MASTER,FALSE,122,euw1,FALSE,FALSE,RANKED_SOLO_5x5,105,FALSE,Viperaaaaa,17
MASTER,FALSE,242,euw1,FALSE,TRUE,RANKED_SOLO_5x5,243,TRUE,i am Bathie,18
MASTER,TRUE,538,euw1,FALSE,FALSE,RANKED_SOLO_5x5,480,FALSE,Ozdy,266
MASTER,FALSE,183,euw1,FALSE,FALSE,RANKED_SOLO_5x5,133,FALSE,Alasca,23
MASTER,FALSE,294,euw1,FALSE,TRUE,RANKED_SOLO_5x5,299,FALSE,7zyf0d4vlnmw1jep,170
MASTER,TRUE,406,euw1,FALSE,FALSE,RANKED_SOLO_5x5,380,FALSE,Mode Lαcoste Tn,101
MASTER,FALSE,94,euw1,FALSE,FALSE,RANKED_SOLO_5x5,91,TRUE,Parmi nous,0
MASTER,FALSE,134,euw1,FALSE,FALSE,RANKED_SOLO_5x5,129,FALSE,Erol,1
MASTER,TRUE,277,euw1,FALSE,FALSE,RANKED_SOLO_5x5,260,FALSE,Erilarion,290
MASTER,FALSE,107,euw1,FALSE,FALSE,RANKED_SOLO_5x5,91,FALSE,Le Senpai,45
MASTER,FALSE,286,euw1,FALSE,TRUE,RANKED_SOLO_5x5,231,TRUE,ccekkocc,1
MASTER,FALSE,101,euw1,FALSE,FALSE,RANKED_SOLO_5x5,84,FALSE,LILVICOS TIKTOK,24
MASTER,FALSE,525,euw1,FALSE,FALSE,RANKED_SOLO_5x5,529,FALSE,VıNINE ,172
MASTER,FALSE,62,euw1,FALSE,FALSE,RANKED_SOLO_5x5,38,FALSE,uncle3,75
MASTER,FALSE,336,euw1,FALSE,FALSE,RANKED_SOLO_5x5,285,TRUE,0711 Jelu,135
MASTER,FALSE,166,euw1,FALSE,FALSE,RANKED_SOLO_5x5,152,TRUE,VADES,14
MASTER,TRUE,382,euw1,FALSE,FALSE,RANKED_SOLO_5x5,357,FALSE,Hej Kotku,344
MASTER,FALSE,154,euw1,FALSE,FALSE,RANKED_SOLO_5x5,116,TRUE,Ketaltoss,17
MASTER,TRUE,147,euw1,FALSE,FALSE,RANKED_SOLO_5x5,117,FALSE,The Trolling ON3,121
MASTER,FALSE,176,euw1,FALSE,FALSE,RANKED_SOLO_5x5,145,TRUE,TERROR NAD WESTA,184
MASTER,FALSE,159,euw1,FALSE,TRUE,RANKED_SOLO_5x5,147,TRUE,MrMiniyon,1
MASTER,FALSE,320,euw1,FALSE,FALSE,RANKED_SOLO_5x5,297,TRUE,ÜG Burn,63
MASTER,FALSE,175,euw1,FALSE,FALSE,RANKED_SOLO_5x5,156,FALSE,Ungrateƒυl Lane,22
MASTER,FALSE,243,euw1,FALSE,FALSE,RANKED_SOLO_5x5,200,FALSE,LethalWish,0
MASTER,FALSE,17,euw1,FALSE,FALSE,RANKED_SOLO_5x5,7,TRUE,G A I D E N    X,1
MASTER,TRUE,430,euw1,FALSE,FALSE,RANKED_SOLO_5x5,411,FALSE,Cigar in mauf,364
MASTER,TRUE,429,euw1,FALSE,FALSE,RANKED_SOLO_5x5,434,FALSE,Ladybug é VORTEX,156
MASTER,FALSE,141,euw1,FALSE,TRUE,RANKED_SOLO_5x5,111,TRUE,egirl hùnter,0
MASTER,FALSE,211,euw1,FALSE,TRUE,RANKED_SOLO_5x5,184,FALSE,Sarevøk Anchev,123
MASTER,FALSE,344,euw1,FALSE,TRUE,RANKED_SOLO_5x5,316,FALSE,Skullok,40
MASTER,FALSE,370,euw1,FALSE,TRUE,RANKED_SOLO_5x5,328,TRUE,GIDLE Song YuQi ,1
MASTER,FALSE,136,euw1,FALSE,FALSE,RANKED_SOLO_5x5,96,FALSE,Liam Cole,31
MASTER,TRUE,222,euw1,FALSE,FALSE,RANKED_SOLO_5x5,193,FALSE,A41G Varry,321
MASTER,FALSE,252,euw1,FALSE,FALSE,RANKED_SOLO_5x5,245,TRUE,Freeze KEY Summs,14
MASTER,FALSE,583,euw1,FALSE,FALSE,RANKED_SOLO_5x5,580,FALSE,ElmoFN,1
MASTER,FALSE,248,euw1,FALSE,TRUE,RANKED_SOLO_5x5,212,FALSE,hayalim      lec,53
MASTER,FALSE,587,euw1,FALSE,FALSE,RANKED_SOLO_5x5,557,TRUE,TTv Sho9v1,383
MASTER,TRUE,167,euw1,FALSE,FALSE,RANKED_SOLO_5x5,136,FALSE,yasuo5,94
MASTER,TRUE,215,euw1,FALSE,FALSE,RANKED_SOLO_5x5,210,FALSE,MaikTurtle,130
MASTER,FALSE,118,euw1,FALSE,FALSE,RANKED_SOLO_5x5,111,FALSE,Alecito10,163
MASTER,TRUE,692,euw1,FALSE,FALSE,RANKED_SOLO_5x5,666,FALSE,LUNARY Dye,174
MASTER,FALSE,373,euw1,FALSE,TRUE,RANKED_SOLO_5x5,363,FALSE,Jésu,108
MASTER,TRUE,235,euw1,FALSE,FALSE,RANKED_SOLO_5x5,195,FALSE,PrinzKing,309
MASTER,FALSE,625,euw1,FALSE,TRUE,RANKED_SOLO_5x5,548,TRUE,IKA Spyrof,16
MASTER,FALSE,389,euw1,FALSE,FALSE,RANKED_SOLO_5x5,383,TRUE,VGIA19,17
MASTER,FALSE,200,euw1,FALSE,FALSE,RANKED_SOLO_5x5,161,FALSE,Käzeshini,105
MASTER,FALSE,254,euw1,FALSE,FALSE,RANKED_SOLO_5x5,201,FALSE,Bangwo WoC ,86
MASTER,FALSE,199,euw1,FALSE,FALSE,RANKED_SOLO_5x5,171,FALSE,ck ck,492
MASTER,TRUE,189,euw1,FALSE,FALSE,RANKED_SOLO_5x5,183,FALSE,L9 Ilufisa,21
MASTER,FALSE,306,euw1,FALSE,FALSE,RANKED_SOLO_5x5,244,FALSE,CKU Erreyson,127
MASTER,TRUE,154,euw1,FALSE,FALSE,RANKED_SOLO_5x5,147,FALSE,CG Apollo,106
MASTER,FALSE,241,euw1,FALSE,TRUE,RANKED_SOLO_5x5,210,TRUE,haha nice bro,122
MASTER,TRUE,199,euw1,FALSE,FALSE,RANKED_SOLO_5x5,182,FALSE,Noxian Weakside,175
MASTER,FALSE,609,euw1,FALSE,TRUE,RANKED_SOLO_5x5,578,TRUE,OPY Serano,114
MASTER,FALSE,136,euw1,FALSE,FALSE,RANKED_SOLO_5x5,122,FALSE,Omena,62
MASTER,FALSE,182,euw1,FALSE,FALSE,RANKED_SOLO_5x5,183,TRUE,sakrisas,14
MASTER,TRUE,633,euw1,FALSE,FALSE,RANKED_SOLO_5x5,633,FALSE,Fox and Gems,113
MASTER,FALSE,89,euw1,FALSE,FALSE,RANKED_SOLO_5x5,74,FALSE,no more cagès,211
MASTER,TRUE,509,euw1,FALSE,FALSE,RANKED_SOLO_5x5,469,FALSE,TTVLargecoffee1x,223
MASTER,FALSE,76,euw1,FALSE,FALSE,RANKED_SOLO_5x5,69,FALSE,wahresschaff,62
MASTER,FALSE,31,euw1,FALSE,FALSE,RANKED_SOLO_5x5,28,FALSE,DecayedInfluenza,0
MASTER,FALSE,452,euw1,FALSE,FALSE,RANKED_SOLO_5x5,426,FALSE,BojackHorseman1,424
MASTER,FALSE,142,euw1,FALSE,FALSE,RANKED_SOLO_5x5,111,FALSE,SlaveOfOniiChan,17
MASTER,FALSE,252,euw1,FALSE,FALSE,RANKED_SOLO_5x5,252,TRUE,Diablox9,1
MASTER,FALSE,189,euw1,FALSE,TRUE,RANKED_SOLO_5x5,153,TRUE,Maximiu,1
MASTER,FALSE,344,euw1,FALSE,FALSE,RANKED_SOLO_5x5,336,FALSE,Kacper Godyń,121
MASTER,TRUE,249,euw1,FALSE,FALSE,RANKED_SOLO_5x5,239,FALSE,HiddenLaw,19
MASTER,TRUE,304,euw1,FALSE,FALSE,RANKED_SOLO_5x5,260,FALSE,Chaos Senpai,359
MASTER,TRUE,322,euw1,FALSE,FALSE,RANKED_SOLO_5x5,299,FALSE,Sirinöx,435
MASTER,FALSE,299,euw1,FALSE,FALSE,RANKED_SOLO_5x5,266,TRUE,Mlodyyy10,60
MASTER,FALSE,311,euw1,FALSE,FALSE,RANKED_SOLO_5x5,295,TRUE,Rubicante93,15
MASTER,FALSE,148,euw1,FALSE,FALSE,RANKED_SOLO_5x5,102,TRUE,British Keria,8
MASTER,FALSE,239,euw1,FALSE,FALSE,RANKED_SOLO_5x5,225,FALSE,whyihavbonobotim,14
MASTER,FALSE,182,euw1,FALSE,FALSE,RANKED_SOLO_5x5,143,FALSE,ChinaTown Uzi,104
MASTER,TRUE,443,euw1,FALSE,TRUE,RANKED_SOLO_5x5,415,FALSE,Stopfeedanimals,335
MASTER,FALSE,794,euw1,FALSE,TRUE,RANKED_SOLO_5x5,745,TRUE,Racon Dog Camper,66
MASTER,TRUE,668,euw1,FALSE,FALSE,RANKED_SOLO_5x5,655,FALSE,Wickd,428
MASTER,TRUE,196,euw1,FALSE,FALSE,RANKED_SOLO_5x5,185,FALSE,ProfESAr ,217
MASTER,FALSE,284,euw1,FALSE,TRUE,RANKED_SOLO_5x5,266,FALSE,Kadaver,189
MASTER,FALSE,238,euw1,FALSE,FALSE,RANKED_SOLO_5x5,222,FALSE,Winterberg,300
MASTER,TRUE,234,euw1,FALSE,TRUE,RANKED_SOLO_5x5,175,FALSE,PBA Magmica,366
MASTER,FALSE,80,euw1,FALSE,FALSE,RANKED_SOLO_5x5,63,FALSE,L Prime 1,298
MASTER,FALSE,90,euw1,FALSE,FALSE,RANKED_SOLO_5x5,66,FALSE,CyberPandaQQ,153
MASTER,FALSE,143,euw1,FALSE,FALSE,RANKED_SOLO_5x5,107,TRUE,iypzfz,121
MASTER,FALSE,92,euw1,FALSE,FALSE,RANKED_SOLO_5x5,59,FALSE,sugar n diesel,1
MASTER,FALSE,244,euw1,FALSE,FALSE,RANKED_SOLO_5x5,196,FALSE,TwitchTv KiF1a,0
MASTER,FALSE,337,euw1,FALSE,FALSE,RANKED_SOLO_5x5,289,TRUE,Rainyyyyyy,48
MASTER,FALSE,204,euw1,FALSE,FALSE,RANKED_SOLO_5x5,140,FALSE,I Love Kebab v2,460
MASTER,TRUE,220,euw1,FALSE,FALSE,RANKED_SOLO_5x5,184,FALSE,stella2231,452
MASTER,FALSE,420,euw1,FALSE,TRUE,RANKED_SOLO_5x5,409,FALSE,bananaf1sh,295
MASTER,FALSE,191,euw1,FALSE,FALSE,RANKED_SOLO_5x5,138,FALSE,SSBMelee,121
MASTER,FALSE,439,euw1,FALSE,FALSE,RANKED_SOLO_5x5,393,TRUE,Rabenstag,0
MASTER,FALSE,43,euw1,FALSE,FALSE,RANKED_SOLO_5x5,41,TRUE,BunnyShelby,1
MASTER,TRUE,214,euw1,FALSE,FALSE,RANKED_SOLO_5x5,165,FALSE,Gin  Lamo,245
MASTER,FALSE,70,euw1,FALSE,FALSE,RANKED_SOLO_5x5,42,FALSE,EG Nemisy,416
MASTER,TRUE,360,euw1,FALSE,TRUE,RANKED_SOLO_5x5,313,FALSE,C8tlyn,221
MASTER,FALSE,305,euw1,FALSE,FALSE,RANKED_SOLO_5x5,293,TRUE,Geliog,1
MASTER,FALSE,145,euw1,FALSE,FALSE,RANKED_SOLO_5x5,126,FALSE,Crúsh K,289
MASTER,FALSE,134,euw1,FALSE,FALSE,RANKED_SOLO_5x5,94,TRUE,MajdQAQFl0wrizer,44
MASTER,FALSE,672,euw1,FALSE,TRUE,RANKED_SOLO_5x5,661,TRUE,ƒikus,109
MASTER,FALSE,162,euw1,FALSE,FALSE,RANKED_SOLO_5x5,99,FALSE,Kishimi,74
MASTER,FALSE,279,euw1,FALSE,FALSE,RANKED_SOLO_5x5,252,FALSE,TheWhiteFox55,210
MASTER,FALSE,151,euw1,FALSE,FALSE,RANKED_SOLO_5x5,123,FALSE,SgtHannes,27
MASTER,FALSE,171,euw1,FALSE,FALSE,RANKED_SOLO_5x5,162,FALSE,Haïtys,226
MASTER,TRUE,448,euw1,FALSE,FALSE,RANKED_SOLO_5x5,444,FALSE,yhay,255
MASTER,FALSE,134,euw1,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,Mizuno Yui,18
MASTER,FALSE,116,euw1,FALSE,TRUE,RANKED_SOLO_5x5,82,FALSE,Ffinnertar,1
MASTER,TRUE,476,euw1,FALSE,FALSE,RANKED_SOLO_5x5,461,FALSE,Bezmaturnik,369
MASTER,FALSE,78,euw1,FALSE,TRUE,RANKED_SOLO_5x5,65,FALSE,Ksad,70
MASTER,FALSE,400,euw1,FALSE,FALSE,RANKED_SOLO_5x5,362,TRUE,Feeding Olympics,1
MASTER,TRUE,261,euw1,FALSE,FALSE,RANKED_SOLO_5x5,211,FALSE,άγχος,376
MASTER,FALSE,325,euw1,FALSE,TRUE,RANKED_SOLO_5x5,287,FALSE,Moufy,171
MASTER,FALSE,378,euw1,FALSE,TRUE,RANKED_SOLO_5x5,361,TRUE,Stanpard,109
MASTER,TRUE,288,euw1,FALSE,FALSE,RANKED_SOLO_5x5,281,FALSE,ItsUniqueCORN,300
MASTER,TRUE,900,euw1,FALSE,FALSE,RANKED_SOLO_5x5,862,FALSE,Gerozar,131
MASTER,FALSE,117,euw1,FALSE,FALSE,RANKED_SOLO_5x5,80,FALSE,RIVENMASTERX420X,0
MASTER,FALSE,193,euw1,FALSE,TRUE,RANKED_SOLO_5x5,143,TRUE,Guzzie Smurf,46
MASTER,TRUE,262,euw1,FALSE,FALSE,RANKED_SOLO_5x5,234,FALSE,Davidssonxx,115
MASTER,TRUE,516,euw1,FALSE,FALSE,RANKED_SOLO_5x5,447,FALSE,MrSaltt,234
MASTER,TRUE,332,euw1,FALSE,TRUE,RANKED_SOLO_5x5,285,FALSE,MadFury,278
MASTER,FALSE,732,euw1,FALSE,FALSE,RANKED_SOLO_5x5,707,TRUE,AF Nox,448
MASTER,TRUE,220,euw1,FALSE,FALSE,RANKED_SOLO_5x5,192,FALSE,Pluriopresence,124
MASTER,FALSE,80,euw1,FALSE,TRUE,RANKED_SOLO_5x5,51,TRUE,M Λ R I Ñ O ,21
MASTER,FALSE,214,euw1,FALSE,TRUE,RANKED_SOLO_5x5,172,TRUE,Magnum Carlsen,1
MASTER,FALSE,176,euw1,FALSE,FALSE,RANKED_SOLO_5x5,150,TRUE,Qiu Fei,1
MASTER,FALSE,155,euw1,FALSE,FALSE,RANKED_SOLO_5x5,119,FALSE,Hawk1ns,43
MASTER,FALSE,115,euw1,FALSE,FALSE,RANKED_SOLO_5x5,93,FALSE,X678,12
MASTER,FALSE,118,euw1,FALSE,FALSE,RANKED_SOLO_5x5,100,FALSE,Fαllεn 3,135
MASTER,FALSE,550,euw1,FALSE,FALSE,RANKED_SOLO_5x5,516,FALSE,Pass Naviego,60
MASTER,FALSE,248,euw1,FALSE,FALSE,RANKED_SOLO_5x5,239,FALSE,El Melero,0
MASTER,TRUE,271,euw1,FALSE,FALSE,RANKED_SOLO_5x5,272,FALSE,Painfυl,199
MASTER,TRUE,234,euw1,FALSE,FALSE,RANKED_SOLO_5x5,221,FALSE,szympans,347
MASTER,TRUE,785,euw1,FALSE,FALSE,RANKED_SOLO_5x5,766,FALSE,buff yuumi q plz,75
MASTER,FALSE,257,euw1,FALSE,FALSE,RANKED_SOLO_5x5,230,FALSE,ATACA CHENCH0,221
MASTER,FALSE,81,euw1,FALSE,FALSE,RANKED_SOLO_5x5,79,FALSE,DαrkestSide,27
MASTER,FALSE,34,euw1,FALSE,TRUE,RANKED_SOLO_5x5,19,FALSE,DISΝEY,1
MASTER,TRUE,420,euw1,FALSE,FALSE,RANKED_SOLO_5x5,393,FALSE,la contrition,388
MASTER,FALSE,204,euw1,FALSE,FALSE,RANKED_SOLO_5x5,170,FALSE,Biertje,277
MASTER,FALSE,294,euw1,FALSE,FALSE,RANKED_SOLO_5x5,250,TRUE,I Am Xseed,1
MASTER,TRUE,212,euw1,FALSE,FALSE,RANKED_SOLO_5x5,167,FALSE,Egirl2010UwU,239
MASTER,FALSE,600,euw1,FALSE,FALSE,RANKED_SOLO_5x5,575,FALSE,douyu TV 2004129,433
MASTER,FALSE,197,euw1,FALSE,FALSE,RANKED_SOLO_5x5,162,FALSE,Corrona MID,30
MASTER,FALSE,51,euw1,FALSE,FALSE,RANKED_SOLO_5x5,51,TRUE,Foukα,40
MASTER,FALSE,563,euw1,FALSE,FALSE,RANKED_SOLO_5x5,518,FALSE,Katchy22,445
MASTER,FALSE,415,euw1,FALSE,FALSE,RANKED_SOLO_5x5,406,TRUE,LOOP OVERDOSE,130
MASTER,TRUE,276,euw1,FALSE,FALSE,RANKED_SOLO_5x5,244,FALSE,Zambbza,368
MASTER,FALSE,327,euw1,FALSE,FALSE,RANKED_SOLO_5x5,275,FALSE,xDxDxDxDxDxDlol,136
MASTER,FALSE,144,euw1,FALSE,FALSE,RANKED_SOLO_5x5,120,FALSE,Steve Shot,376
MASTER,TRUE,577,euw1,FALSE,FALSE,RANKED_SOLO_5x5,580,FALSE,Nemky,262
MASTER,FALSE,318,euw1,FALSE,FALSE,RANKED_SOLO_5x5,249,TRUE,Kenny Winchester,35
MASTER,FALSE,91,euw1,FALSE,FALSE,RANKED_SOLO_5x5,89,FALSE,Miorill,39
MASTER,FALSE,120,euw1,FALSE,TRUE,RANKED_SOLO_5x5,104,FALSE,joeh tugo,65
MASTER,FALSE,117,euw1,FALSE,FALSE,RANKED_SOLO_5x5,105,TRUE,Hebezify,41
MASTER,FALSE,361,euw1,FALSE,FALSE,RANKED_SOLO_5x5,362,TRUE,WarShogun,79
MASTER,TRUE,432,euw1,FALSE,FALSE,RANKED_SOLO_5x5,432,FALSE,GTZ Chryssey,104
MASTER,FALSE,276,euw1,FALSE,TRUE,RANKED_SOLO_5x5,260,FALSE,kirei smurfer,256
